InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,OnlineSecurity_numeric,TechSupport_numeric,Services_Score,Vulnerability_Score,tenure_group
0,1,0,0.6228855721393034,0.16468382183244867,0.0,1.0,2,1,1
0,1,1,0.3621890547263681,0.3595545811216247,0.0,1.0,1,2,3
1,0,0,0.5074626865671642,0.17715208862220172,0.0,0.0,0,3,1
1,0,2,0.6547263681592039,0.0363201015462728,0.0,0.0,2,5,0
0,0,3,0.2606965174129353,0.24956727440572354,1.0,1.0,0,4,3
0,0,1,0.3686567164179104,0.004211862450957765,0.0,0.0,0,5,0
2,1,1,0.008955223880596996,0.012185552734825758,0.0,0.0,0,4,0
2,2,3,0.008457711442786064,0.1562024001846296,0.0,0.0,0,1,3
2,2,3,0.025870646766169153,0.04805561966305101,0.0,0.0,0,2,1
0,0,3,0.3791044776119403,0.15721209323794139,1.0,1.0,0,4,1
1,0,3,0.5661691542288557,0.02284214170320794,0.0,0.0,0,5,0
1,1,2,0.827363184079602,0.7105700438495269,1.0,0.0,0,4,3
0,2,1,0.6064676616915423,0.41253173321024694,1.0,0.0,1,2,2
0,2,1,0.47363184079601983,0.47060350796215095,1.0,1.0,2,0,3
2,2,3,0.07412935323383085,0.13494114931917842,0.0,0.0,0,2,2
2,0,1,0.06417910447761191,0.051736672051696284,0.0,0.0,0,3,1
0,1,3,0.48557213930348253,0.4951246249711517,1.0,0.0,2,1,3
0,1,0,0.3681592039800995,0.18479113777982922,0.0,0.0,1,2,2
1,0,2,0.5124378109452736,0.2687629817678283,0.0,0.0,0,2,2
2,0,1,0.020895522388059695,0.00017885991230094612,0.0,0.0,0,6,0
1,2,3,0.8736318407960199,0.44029540733902606,1.0,1.0,2,1,2
1,0,0,0.6194029850746269,0.007119778444495731,0.0,0.0,0,6,0
1,0,0,0.564179104477612,0.09311100853911841,0.0,0.0,0,5,0
1,1,0,0.7208955223880598,0.32502884837295176,0.0,0.0,1,3,2
0,0,3,0.4592039800995025,0.034398799907685206,1.0,1.0,1,4,0
1,0,0,0.8248756218905472,0.04236095084237249,0.0,0.0,1,4,0
1,0,0,0.9870646766169154,0.6254442649434572,1.0,1.0,2,5,2
1,0,3,0.8159203980099502,0.009398799907685208,0.0,0.0,1,6,0
2,2,3,0.01243781094527363,0.11905146549734595,0.0,0.0,0,2,3
0,0,0,0.30995024875621885,0.09877682898684514,1.0,0.0,0,4,1
2,0,0,0.009950248756218888,5.192707131317781e-05,0.0,0.0,0,4,0
1,0,0,0.6671641791044776,0.3049042234018001,0.0,0.0,0,5,2
1,0,3,0.5975124378109452,0.11714170320793908,0.0,0.0,0,3,1
1,1,2,0.8268656716417909,0.8183648742210939,1.0,0.0,2,2,3
2,2,2,0.01641791044776117,0.15438495268866836,0.0,0.0,0,0,3
2,2,1,0.011940298507462671,0.016910916224324946,0.0,0.0,0,4,0
1,1,0,0.9069651741293533,0.8380798522963305,1.0,1.0,1,0,3
2,1,3,0.06517412935323383,0.1825698130625433,0.0,0.0,0,2,3
0,1,0,0.4771144278606966,0.5393203323332564,1.0,0.0,0,0,3
0,0,2,0.5980099502487561,0.20991230094622665,1.0,1.0,2,4,2
1,0,0,0.618905472636816,0.10747749826909764,0.0,0.0,0,5,0
0,2,1,0.42587064676616915,0.23074082621740136,1.0,1.0,1,1,2
1,0,0,0.7706467661691543,0.16527809831525503,0.0,1.0,1,4,1
1,1,3,0.9174129353233832,0.38175051927071313,0.0,1.0,2,2,2
1,2,0,0.9034825870646767,0.8180706208169859,1.0,1.0,1,4,3
0,0,0,0.22388059701492535,0.039303023309485347,0.0,0.0,1,6,0
2,2,1,0.04776119402985074,0.14266097392107085,0.0,0.0,0,0,3
0,1,3,0.2746268656716418,0.14165705054234942,0.0,0.0,2,0,2
1,0,0,0.7288557213930348,0.15941610893145627,0.0,0.0,0,6,1
0,0,1,0.3039800995024875,0.1751615508885299,1.0,0.0,0,4,2
1,0,0,0.5497512437810945,0.08919339949226865,1.0,0.0,0,6,0
0,0,0,0.26616915422885573,0.1396088160627741,1.0,0.0,1,5,2
2,2,1,0.07114427860696515,0.2052042464804985,0.0,0.0,0,1,3
1,0,0,0.7009950248756219,0.20109046849757675,0.0,0.0,1,4,1
0,2,1,0.5552238805970149,0.4012808677590584,1.0,1.0,1,2,2
1,0,1,0.5636815920398011,0.01352988691437803,0.0,0.0,0,6,0
0,0,3,0.4308457711442786,0.1239787675975075,0.0,1.0,0,4,1
1,0,0,0.8572139303482588,0.3912762520193861,0.0,0.0,2,3,2
1,0,2,0.5666666666666667,0.22046503577198245,1.0,0.0,0,5,2
0,0,0,0.5144278606965175,0.3044945765058851,1.0,1.0,2,4,2
0,1,2,0.42885572139303485,0.41849757673667204,0.0,0.0,1,2,3
0,0,0,0.3686567164179104,0.02046503577198246,0.0,0.0,0,6,0
1,0,1,0.5587064676616916,0.033210246942072474,0.0,0.0,0,7,0
1,0,0,0.6223880597014925,0.05057696745903532,0.0,0.0,1,7,0
0,2,1,0.4104477611940298,0.012889453034848834,1.0,1.0,1,2,0
2,1,3,0.010945273631840807,0.047882529425340416,0.0,0.0,0,2,1
0,1,1,0.535820895522388,0.2857546734364182,0.0,1.0,0,1,2
0,2,2,0.7293532338308457,0.6860316178167551,1.0,1.0,2,0,3
0,0,1,0.07363184079601987,0.04862681744749597,0.0,0.0,0,4,1
1,0,2,0.7557213930348259,0.020193861066235864,0.0,0.0,0,5,0
0,2,3,0.6293532338308457,0.6386395107315948,1.0,1.0,2,2,3
0,0,3,0.3139303482587064,0.003577198246018924,0.0,0.0,0,6,0
1,2,3,0.9218905472636817,0.9120643895684284,0.0,1.0,2,0,3
1,0,0,0.8009950248756219,0.2756173551811678,0.0,0.0,1,4,1
2,1,2,0.025870646766169153,0.15100392337872146,0.0,0.0,0,1,3
2,2,2,0.021890547263681587,0.08899146088160628,0.0,0.0,0,1,2
1,0,1,0.6547263681592039,0.3336198938379875,0.0,0.0,1,2,2
2,2,3,0.07512437810945272,0.178300253865682,0.0,0.0,0,2,3
0,0,2,0.6318407960199005,0.23194091853219478,1.0,1.0,2,4,2
0,0,0,0.10845771144278604,0.03904338795291946,0.0,0.0,1,4,1
0,0,1,0.6587064676616915,0.14644011077775212,1.0,1.0,2,4,1
1,0,0,0.5616915422885572,0.1472190168474498,0.0,0.0,1,6,1
2,2,1,0.057711442786069655,0.1777463651050081,0.0,0.0,0,0,3
0,2,1,0.2104477611940298,0.22615393491807065,1.0,1.0,1,0,2
0,2,3,0.2557213930348259,0.3394068774521117,1.0,0.0,1,0,3
1,1,3,0.845771144278607,0.5791310870066928,1.0,0.0,1,0,2
1,0,0,0.6029850746268656,0.11827832910223864,1.0,0.0,1,6,1
2,0,1,0.020895522388059695,0.0016616662820216942,0.0,0.0,0,6,0
0,2,3,0.4432835820895522,0.2607835218093699,1.0,1.0,1,0,2
1,0,0,0.7024875621890546,0.1818543734133395,0.0,1.0,0,3,1
0,0,3,0.517910447761194,0.19474382644818833,1.0,1.0,1,2,1
2,2,2,0.014925373134328346,0.026298176782829447,0.0,0.0,0,0,1
2,2,1,0.010447761194029848,0.06740133856450496,0.0,0.0,0,0,2
1,0,3,0.6427860696517412,0.03471036233556428,0.0,0.0,1,6,0
1,1,3,0.7701492537313434,0.7760673897992153,0.0,0.0,1,1,3
1,1,0,0.8885572139303483,0.521013154858066,0.0,1.0,1,3,2
0,0,0,0.42437810945273624,0.07727902146318948,0.0,1.0,2,6,0
1,2,2,0.7796019900497512,0.7856796676667436,1.0,1.0,2,3,3
0,0,0,0.3621890547263681,0.004136856681283175,0.0,0.0,0,6,0
1,0,0,0.7557213930348259,0.11854373413339488,0.0,0.0,0,4,0
2,0,3,0.013930348258706454,0.008452573274867297,0.0,0.0,0,6,0
0,0,1,0.372636815920398,0.1016616662820217,1.0,0.0,0,4,1
1,0,0,0.7119402985074627,0.1033348719132241,0.0,0.0,1,7,0
0,0,0,0.31741293532338305,0.0036175859681513963,1.0,0.0,0,6,0
0,1,1,0.17213930348258705,0.14889799215324256,0.0,1.0,1,2,2
0,0,3,0.5283582089552238,0.05734479575351951,1.0,1.0,1,4,0
1,0,0,0.7696517412935323,0.008862220170782368,1.0,0.0,0,6,0
1,0,1,0.6154228855721392,0.04382067851373183,0.0,0.0,0,6,0
0,2,3,0.6940298507462687,0.708873759519963,1.0,1.0,2,0,3
1,1,2,0.6039800995024875,0.30330025386568193,0.0,0.0,0,0,2
1,0,0,0.7577114427860697,0.008723747980613893,0.0,0.0,1,6,0
2,0,0,0.06517412935323383,0.03523540272328641,0.0,0.0,0,3,1
0,0,2,0.4248756218905473,0.01336256635125779,1.0,0.0,1,5,0
1,1,0,0.7517412935323382,0.3370643895684283,0.0,0.0,1,1,2
1,0,2,0.6194029850746269,0.10132702515578122,0.0,0.0,1,5,0
0,0,1,0.3920398009950249,0.11238172167089777,1.0,0.0,0,3,1
0,0,1,0.15572139303482585,0.032269789983844915,0.0,0.0,0,6,0
2,1,1,0.01243781094527363,0.023892222478652202,0.0,0.0,0,4,0
1,0,0,0.7243781094527363,0.03119086083544888,0.0,0.0,1,8,0
0,0,1,0.05920398009950248,0.000623124855758135,0.0,0.0,0,5,0
1,0,1,0.763681592039801,0.07347103623355643,0.0,0.0,0,6,0
0,0,1,0.3154228855721393,0.010189245326563581,0.0,0.0,1,8,0
1,0,0,0.8268656716417909,0.13844334179552273,0.0,0.0,1,5,0
1,0,2,0.6656716417910448,0.05594276482806371,1.0,0.0,0,8,0
1,0,0,0.7049751243781094,0.6461458573736442,1.0,0.0,2,5,3
0,0,3,0.38706467661691535,0.2575409646895915,1.0,0.0,1,6,2
0,1,1,0.35572139303482586,0.1196745903531041,1.0,1.0,0,4,1
1,0,0,0.699502487562189,0.01851488576044311,0.0,0.0,1,8,0
1,0,0,0.5701492537313433,0.2777059773828756,0.0,0.0,0,5,2
1,0,0,0.818407960199005,0.5409993076390492,0.0,0.0,1,3,2
1,0,0,0.6572139303482587,0.26989960766212784,0.0,0.0,0,5,2
1,0,0,0.7597014925373133,0.261291253173321,1.0,0.0,0,4,1
0,0,3,0.3656716417910447,0.1185898915301177,0.0,1.0,1,4,1
2,0,1,0.007462686567164173,0.006935148857604431,0.0,0.0,0,6,0
1,1,3,0.7711442786069651,0.7491864758827602,0.0,0.0,2,0,3
0,1,0,0.5069651741293533,0.5727786752827141,1.0,0.0,1,2,3
1,2,0,0.9189054726368159,0.7579102238633741,1.0,1.0,1,0,3
0,1,3,0.6129353233830845,0.5501153934918072,1.0,1.0,2,2,3
2,2,3,0.015422885572139305,0.12705977382875608,0.0,0.0,0,0,3
1,1,3,0.6870646766169154,0.696601661666282,1.0,0.0,1,3,3
0,1,0,0.5447761194029851,0.28299676898222936,0.0,1.0,1,4,2
1,1,0,0.7253731343283583,0.5589314562658666,0.0,1.0,0,1,3
0,0,2,0.4099502487562189,0.2153069466882068,1.0,0.0,2,6,2
1,1,0,0.8855721393034827,0.6940341564735749,0.0,1.0,1,1,3
0,0,1,0.2761194029850746,0.023413339487652896,0.0,0.0,0,5,0
1,0,2,0.5124378109452736,0.005879298407569814,0.0,0.0,0,5,0
2,2,1,0.013432835820895522,0.04364181860143088,0.0,0.0,0,1,1
1,0,0,0.7248756218905472,0.10911031617816756,0.0,1.0,1,5,0
1,0,0,0.5109452736318407,0.005861989383798754,0.0,0.0,0,8,0
0,0,1,0.27313432835820894,0.0031040849296099706,0.0,0.0,0,6,0
0,1,3,0.46019900497512434,0.22053427186706673,0.0,0.0,2,1,2
1,1,2,0.917910447761194,0.3275790445418878,1.0,0.0,2,4,2
1,0,0,0.5129353233830846,0.13880106162012465,0.0,0.0,0,4,1
0,1,2,0.309452736318408,0.38109277636741284,1.0,1.0,1,2,3
2,2,2,0.0771144278606965,0.1869259173782599,0.0,0.0,0,1,3
0,0,0,0.464179104477612,0.0804638818370644,0.0,0.0,0,6,0
0,1,0,0.6164179104477612,0.41112393261020075,1.0,0.0,1,1,2
0,1,3,0.2945273631840796,0.2697842141703208,0.0,1.0,0,1,3
1,0,2,0.7800995024875622,0.6418186014308793,0.0,1.0,1,2,3
0,2,2,0.6830845771144279,0.7125894299561505,1.0,1.0,1,0,3
2,1,1,0.010945273631840807,0.11703207939072237,0.0,0.0,0,2,3
1,0,3,0.8218905472636816,0.5447957535195015,0.0,0.0,1,4,2
0,2,1,0.34079601990049746,0.1372432494807293,1.0,1.0,2,0,1
2,2,1,0.011940298507462671,0.15689476113547196,0.0,0.0,0,0,3
1,0,0,0.5233830845771144,0.006006231248557581,0.0,0.0,0,6,0
1,1,2,0.8577114427860696,0.47810408492961,1.0,0.0,2,1,2
0,0,0,0.15323383084577114,0.01373759519963074,1.0,0.0,1,6,0
1,0,0,0.5447761194029851,0.006254327255942765,0.0,0.0,1,8,0
0,0,1,0.3218905472636816,0.003669513039464574,1.0,0.0,0,5,0
1,1,0,0.8567164179104477,0.7293618739903069,0.0,0.0,2,3,3
1,0,2,0.7258706467661692,0.38812600969305333,1.0,0.0,2,4,2
1,0,0,0.7990049751243781,0.11421070851603969,1.0,0.0,0,6,0
0,0,0,0.27064676616915423,0.04534387260558505,0.0,0.0,0,4,0
0,1,2,0.3338308457711442,0.29107431340872375,0.0,0.0,1,0,3
0,0,3,0.618905472636816,0.12903877221324717,0.0,1.0,1,2,1
1,0,0,0.5616915422885572,0.006450496192014771,0.0,0.0,0,8,0
0,1,3,0.4537313432835821,0.47952342487883687,1.0,1.0,1,4,3
0,0,3,0.31791044776119404,0.010437341333948767,0.0,1.0,0,6,0
2,2,2,0.07412935323383085,0.16441841680129243,0.0,0.0,0,1,3
2,0,1,0.01641791044776117,0.00012693284098776788,0.0,0.0,0,6,0
1,0,0,0.7248756218905472,0.050369259173782606,0.0,0.0,0,6,0
0,0,1,0.10945273631840796,0.02401915531963997,0.0,0.0,1,6,0
1,0,0,0.8194029850746268,0.12017078236787447,0.0,0.0,1,6,0
0,0,1,0.06417910447761191,0.0006808216016616661,0.0,0.0,0,5,0
1,0,2,0.7019900497512437,0.2602757904454189,0.0,0.0,0,4,2
1,0,1,0.5064676616915423,0.41897069005308096,0.0,0.0,0,3,3
0,0,1,0.06865671641791044,0.05285021924763444,0.0,0.0,0,4,1
2,1,2,0.025870646766169153,0.04983267943687976,0.0,0.0,0,2,1
0,2,3,0.699502487562189,0.7255596584352643,1.0,1.0,2,3,3
1,0,0,0.8661691542288558,0.06136625894299562,0.0,0.0,2,6,0
1,0,1,0.8208955223880597,0.5366258942995615,1.0,1.0,1,4,2
0,1,1,0.37661691542288556,0.10710246942072468,1.0,0.0,1,2,1
0,2,3,0.5626865671641791,0.6112393261020078,1.0,1.0,1,1,3
1,1,1,0.9592039800995026,0.6959035310408493,1.0,1.0,2,1,3
0,1,3,0.6144278606965173,0.5794368797599815,1.0,1.0,2,1,3
1,0,0,0.6039800995024875,0.041495499653819524,0.0,0.0,0,8,0
0,2,0,0.2945273631840796,0.36103161781675513,1.0,1.0,1,1,3
1,0,0,0.6094527363184079,0.5021290099238402,0.0,0.0,1,6,3
1,2,3,0.7910447761194029,0.8046157396722825,1.0,1.0,1,0,3
1,0,1,0.781592039800995,0.20861989383798754,0.0,1.0,1,2,1
2,0,1,0.02288557213930348,0.0017078236787445187,0.0,0.0,0,6,0
1,0,2,0.5203980099502488,0.3796965151165474,0.0,0.0,0,4,2
0,2,2,0.41094527363184075,0.23049849988460652,1.0,1.0,1,1,2
0,1,3,0.508457711442786,0.5347853681052389,1.0,1.0,2,0,3
0,0,1,0.32089552238805974,0.014879990768520656,0.0,1.0,0,6,0
0,0,1,0.32288557213930347,0.03825871220863144,1.0,0.0,0,4,0
0,1,1,0.4054726368159204,0.1887433648742211,1.0,0.0,1,2,2
0,0,0,0.36467661691542286,0.004165705054234941,1.0,0.0,1,6,0
2,2,2,0.023880597014925342,0.1277175167320563,0.0,0.0,0,2,3
0,1,1,0.2572139303482587,0.2762808677590584,0.0,0.0,0,0,3
2,0,1,0.01791044776119402,0.0446861297022848,0.0,0.0,0,2,1
1,0,2,0.564179104477612,0.3289926148165243,0.0,0.0,0,5,2
1,0,1,0.5646766169154228,0.07377105931225479,1.0,0.0,0,5,0
1,2,2,0.9587064676616915,0.9325467343641819,1.0,1.0,2,0,3
1,0,0,0.5691542288557214,0.006537041310870067,0.0,0.0,0,6,0
1,2,3,0.7049751243781094,0.6222997922917147,0.0,0.0,1,0,3
0,0,0,0.06915422885572137,0.0007385183475651972,0.0,0.0,0,8,0
2,0,1,0.06318407960199005,0.007794830371567043,0.0,0.0,0,6,0
1,0,0,0.6975124378109452,0.1869951534733441,0.0,1.0,0,4,1
0,0,2,0.11144278606965174,0.016460881606277403,1.0,0.0,0,6,0
0,2,2,0.32238805970149254,0.36954188783752595,1.0,0.0,0,0,3
0,2,3,0.6552238805970149,0.7051523194091853,1.0,0.0,2,3,3
1,1,3,0.6328358208955223,0.2067909069928456,1.0,0.0,0,0,1
0,2,0,0.6114427860696517,0.6086545118855297,1.0,0.0,1,0,3
2,2,2,0.015920398009950265,0.0964689591507039,0.0,0.0,0,0,2
0,1,2,0.5606965174129352,0.5019789983844911,0.0,1.0,2,1,3
0,1,2,0.4567164179104478,0.40073274867297487,1.0,1.0,1,0,3
1,0,0,0.7278606965174129,0.04972882529425341,0.0,0.0,0,8,0
1,0,2,0.6621890547263681,0.4435437341333949,0.0,0.0,2,4,2
1,1,0,0.8393034825870646,0.48402377105931227,0.0,1.0,1,0,2
2,0,2,0.011442786069651711,0.02069005308100623,0.0,0.0,0,2,0
1,1,3,0.7791044776119402,0.7573390260789291,1.0,0.0,1,3,3
1,0,2,0.7786069651741293,0.05466766674359567,0.0,0.0,1,6,0
0,1,2,0.6552238805970149,0.36566466651280866,1.0,0.0,2,2,2
2,1,2,0.015920398009950265,0.11287214401107779,0.0,0.0,0,2,3
0,0,0,0.16815920398009948,0.009341103161781675,0.0,0.0,0,5,0
0,0,1,0.06766169154228854,0.012312485575813523,0.0,0.0,0,4,0
0,2,3,0.6343283582089552,0.6901742441726287,1.0,1.0,1,0,3
1,0,3,0.6582089552238807,0.08235633510270021,0.0,0.0,0,8,0
1,0,2,0.7218905472636815,0.1642510962381722,0.0,0.0,1,2,1
0,0,0,0.20696517412935317,0.07512693284098777,0.0,0.0,1,3,1
0,0,2,0.4014925373134328,0.3120932379413801,0.0,0.0,1,3,2
0,2,1,0.3139303482587064,0.2745903531040849,0.0,0.0,1,3,3
1,1,2,0.9905472636815921,0.9999999999999999,1.0,1.0,2,1,3
0,0,1,0.27064676616915423,0.014181860143087928,0.0,0.0,0,6,0
2,0,1,0.021393034825870627,0.028594507269789987,0.0,0.0,0,4,0
0,2,1,0.6243781094527363,0.5731710131548581,1.0,1.0,1,1,3
1,0,0,0.617910447761194,0.03330256173551812,0.0,0.0,0,5,0
1,0,3,0.6129353233830845,0.22873297945995846,0.0,0.0,0,4,1
1,1,0,0.9208955223880596,0.7872317101315486,0.0,1.0,2,0,3
0,1,2,0.464179104477612,0.17205169628432956,0.0,0.0,0,2,1
1,2,2,0.9706467661691541,0.9700092314793446,1.0,1.0,2,1,3
1,0,0,0.7094527363184079,0.11573390260789292,0.0,0.0,1,4,0
2,2,2,0.051243781094527346,0.16280290791599356,0.0,0.0,0,2,3
0,0,3,0.1099502487562189,0.13907800600046158,0.0,0.0,1,2,2
1,0,3,0.7378109452736319,0.26898222940226174,1.0,0.0,1,4,2
1,0,0,0.6616915422885572,0.34979806138933767,0.0,0.0,0,4,2
1,0,0,0.8805970149253731,0.7193745672744057,1.0,1.0,2,3,3
0,0,0,0.21144278606965172,0.022149780752365567,0.0,0.0,1,6,0
0,0,2,0.3621890547263681,0.18998384491114703,0.0,0.0,1,4,2
1,1,2,0.8611940298507462,0.44630163858758365,0.0,0.0,2,2,2
0,0,2,0.31492537313432833,0.3189014539579968,1.0,1.0,1,3,3
2,0,2,0.023880597014925342,0.008625663512577892,0.0,0.0,0,6,0
0,2,1,0.6577114427860695,0.44302446342026314,1.0,1.0,2,0,2
0,2,1,0.6651741293532337,0.7081237018232172,1.0,1.0,2,1,3
0,2,2,0.4029850746268656,0.3484594968843757,1.0,0.0,2,2,3
1,0,3,0.5626865671641791,0.40728132933302563,0.0,0.0,1,4,2
1,0,0,0.8159203980099502,0.4048926840526194,0.0,0.0,1,4,2
1,0,0,0.5736318407960199,0.014372259404569581,0.0,0.0,0,6,0
1,0,0,0.9691542288557214,0.589279944611124,1.0,1.0,2,4,2
1,1,3,0.8223880597014926,0.7747922917147473,1.0,0.0,1,1,3
1,1,2,0.863681592039801,0.690751211631664,0.0,1.0,1,0,3
1,1,3,0.8378109452736319,0.765670436187399,0.0,1.0,2,1,3
1,2,0,0.9587064676616915,0.9074198015231941,1.0,1.0,2,1,3
0,2,3,0.5761194029850747,0.07235171936302792,1.0,1.0,1,2,0
0,2,2,0.607960199004975,0.6617182090930072,1.0,1.0,1,1,3
1,0,0,0.7711442786069651,0.660523886452804,0.0,0.0,2,3,3
1,2,3,0.8990049751243779,0.8853104084929609,0.0,1.0,2,1,3
1,0,0,0.7253731343283583,0.017274405723517194,1.0,0.0,1,6,0
1,0,0,0.5791044776119403,0.006652434802677129,0.0,0.0,0,8,0
1,1,3,0.7099502487562188,0.18626817447495964,0.0,0.0,1,2,1
1,0,3,0.8099502487562189,0.7999480729286867,0.0,0.0,1,6,3
0,0,3,0.2616915422885572,0.16660512347103623,0.0,0.0,0,3,2
1,0,2,0.7527363184079602,0.48251211631663976,0.0,0.0,0,6,2
1,1,0,0.8756218905472636,0.8032540964689592,0.0,0.0,2,3,3
1,0,0,0.6671641791044776,0.464672282483268,0.0,0.0,1,3,2
0,0,0,0.26865671641791045,0.00769674590353104,0.0,0.0,0,6,0
0,2,2,0.45621890547263677,0.49705169628432955,0.0,1.0,1,1,3
2,2,1,0.06517412935323383,0.16217401338564508,0.0,0.0,0,1,3
1,0,0,0.6791044776119403,0.20654281098546043,0.0,0.0,0,3,1
1,0,0,0.7786069651741293,0.15848719132240943,1.0,0.0,1,5,1
0,0,2,0.3686567164179104,0.17445188091391645,1.0,0.0,1,4,2
0,2,2,0.41393034825870645,0.35592545580429263,1.0,0.0,1,4,3
0,1,0,0.5243781094527363,0.37291137779829214,0.0,1.0,2,1,2
0,0,0,0.3731343283582089,0.04938841449342258,0.0,0.0,1,4,0
2,2,1,0.020398009950248763,0.12234594968843758,0.0,0.0,0,0,3
0,1,1,0.5537313432835821,0.2753577198246019,0.0,1.0,1,0,2
1,2,2,0.8422885572139304,0.804396492037849,0.0,1.0,1,3,3
2,2,2,0.01791044776119402,0.13607777521347797,0.0,0.0,0,4,3
0,0,0,0.31641791044776113,0.0036060466189706897,0.0,0.0,0,5,0
2,0,1,0.01791044776119402,0.0023597969074544197,0.0,0.0,0,6,0
0,0,1,0.30995024875621885,0.02466535887375952,1.0,0.0,0,4,0
0,0,2,0.06766169154228854,0.019749596122778674,0.0,0.0,0,6,0
0,0,1,0.30646766169154227,0.0034906531271636275,0.0,1.0,0,6,0
0,0,0,0.31492537313432833,0.0035887375951996307,0.0,1.0,0,6,0
2,1,3,0.020895522388059695,0.0781271636279714,0.0,0.0,0,2,2
0,0,1,0.3641791044776119,0.009854604200323101,1.0,0.0,1,8,0
0,1,0,0.4278606965174129,0.0820620816985922,0.0,0.0,1,4,0
0,2,2,0.618905472636816,0.6512174013385645,0.0,1.0,1,1,3
1,0,3,0.800497512437811,0.25736210477729055,0.0,0.0,1,4,1
1,0,0,0.7577114427860697,0.18329102238633743,1.0,0.0,1,2,1
0,2,2,0.6736318407960199,0.7077198246018924,0.0,1.0,2,1,3
2,0,3,0.01641791044776117,0.0017193630279252253,0.0,0.0,0,6,0
1,0,2,0.7631840796019901,0.2450957765981999,0.0,1.0,2,4,1
1,1,3,0.6104477611940298,0.6280463881837064,0.0,0.0,2,2,3
1,0,1,0.5258706467661691,0.006035079621509347,0.0,0.0,0,6,0
0,1,0,0.3532338308457711,0.319853450265405,1.0,0.0,1,2,3
1,0,3,0.7034825870646766,0.2370124624971152,0.0,0.0,1,4,1
0,1,1,0.6228855721393034,0.2521982460189245,1.0,1.0,0,1,2
1,0,0,0.7621890547263681,0.03657396722824833,0.0,0.0,0,8,0
0,1,2,0.6726368159203979,0.34442072467112855,1.0,1.0,2,2,2
1,2,2,0.9999999999999999,0.998574890376183,1.0,1.0,2,0,3
0,0,3,0.37064676616915426,0.08640087699053774,0.0,0.0,1,4,1
1,0,0,0.772636815920398,0.2804004154165705,0.0,0.0,1,3,2
0,0,0,0.3606965174129353,0.004119547657512116,1.0,1.0,0,5,0
0,2,3,0.46766169154228854,0.5146607431340873,1.0,1.0,2,0,3
0,0,3,0.39900497512437816,0.08328525271174705,0.0,0.0,1,2,0
0,0,0,0.2601990049751243,0.028184860373874916,0.0,0.0,0,8,0
2,2,2,0.02487562189054726,0.09527463651050082,0.0,0.0,0,2,2
2,0,1,0.01691542288557213,0.014851142395568888,0.0,0.0,0,6,0
1,0,1,0.6522388059701492,0.11665705054234941,0.0,1.0,2,6,0
1,1,0,0.8074626865671642,0.5816928225248096,0.0,1.0,0,1,3
1,1,0,0.8119402985074626,0.3836083544888068,0.0,0.0,2,4,2
1,0,2,0.7114427860696517,0.22156704361873994,0.0,0.0,0,5,1
1,1,3,0.8696517412935324,0.7944034156473575,0.0,1.0,1,2,3
1,0,0,0.7398009950248755,0.1801177013616432,0.0,0.0,0,3,1
1,0,3,0.5054726368159204,0.20734479575351952,0.0,0.0,0,4,2
0,2,3,0.34925373134328364,0.35440226171243944,0.0,1.0,1,2,3
1,0,2,0.6129353233830845,0.49497461343180243,0.0,0.0,1,4,3
2,2,2,0.011442786069651711,0.1705111931687053,0.0,0.0,0,1,3
2,1,1,0.014925373134328346,0.014562658666051234,0.0,0.0,0,2,0
1,0,0,0.7472636815920397,0.3546272790214632,0.0,0.0,2,3,2
0,2,1,0.4701492537313433,0.06295291945534273,1.0,1.0,0,3,0
0,1,0,0.20746268656716416,0.12437110546965152,0.0,0.0,1,2,2
0,0,1,0.2671641791044776,0.003034848834525733,0.0,0.0,0,8,0
2,2,1,0.07114427860696515,0.015520424648049851,0.0,0.0,0,2,0
2,2,0,0.020895522388059695,0.15411954765751212,0.0,0.0,0,0,3
1,0,0,0.7079601990049752,0.12426148165243481,0.0,1.0,1,4,0
2,2,3,0.06666666666666665,0.16733210246942073,0.0,0.0,0,0,3
2,0,0,0.023880597014925342,0.00021347795984306452,0.0,0.0,0,6,0
2,1,1,0.07412935323383085,0.12597507500576968,0.0,0.0,0,0,2
1,0,0,0.507960199004975,0.01557812139395338,0.0,0.0,0,7,0
2,2,3,0.07014925373134329,0.011325871220863145,0.0,0.0,0,4,0
0,0,3,0.2606965174129353,0.13443341795522734,0.0,1.0,1,4,2
2,1,0,0.013432835820895522,0.04527463651050081,0.0,0.0,0,0,2
2,2,2,0.05970149253731341,0.19678629125317335,0.0,0.0,0,1,3
1,0,0,0.5164179104477612,0.012116316639741519,0.0,0.0,0,6,0
0,0,1,0.37363184079601985,0.029488806831294716,1.0,0.0,1,6,0
1,0,2,0.6293532338308457,0.35639279944611124,0.0,1.0,1,2,2
0,0,0,0.31940298507462683,0.12463074082621739,0.0,0.0,1,4,1
2,1,3,0.01641791044776117,0.05677359796907455,0.0,0.0,0,2,2
1,1,2,0.6104477611940298,0.45648511423955684,0.0,0.0,1,4,3
1,0,0,0.5636815920398011,0.006473574890376183,0.0,0.0,0,6,0
2,0,0,0.01741293532338306,0.031069697669051464,0.0,0.0,0,2,1
0,1,0,0.518905472636816,0.23378144472651743,1.0,1.0,1,2,2
2,2,2,0.010945273631840807,0.15014424186475883,0.0,0.0,0,1,3
0,1,0,0.40646766169154225,0.040439649203784914,1.0,0.0,0,4,0
